,ds,y,yhat
873,2020-11-24 10:30:00,3110.0988603819446,3110.098860381945
874,2020-11-24 10:45:00,3110.0519853819446,3110.0519853819446
875,2020-11-24 11:00:00,3110.0051103819446,3110.0051103819446
876,2020-11-24 11:15:00,3109.9582353819446,3109.958235381945
877,2020-11-24 11:30:00,3109.9113603819446,3109.911360381945
878,2020-11-24 11:45:00,3109.8644853819446,3109.8644853819455
879,2020-11-24 12:00:00,3109.8186520486115,3109.8181312105785
880,2020-11-24 12:15:00,3109.780495798611,3109.780843018717
881,2020-11-24 12:30:00,3109.7278221875004,3109.726606906452
882,2020-11-24 12:45:00,3109.697304826389,3109.697108645219
883,2020-11-24 13:00:00,3109.6650964930554,3109.664672883845
884,2020-11-24 13:15:00,3109.6501451041668,3109.6501451041668
885,2020-11-24 13:30:00,3109.6399662500003,3109.6401002258344
886,2020-11-24 13:45:00,3109.6247197222224,3109.6241155555563
887,2020-11-24 14:00:00,3109.613407222222,3109.613407222223
888,2020-11-24 14:15:00,3109.5920843055555,3109.592186736074
889,2020-11-24 14:30:00,3109.565875972222,3109.569063477605
890,2020-11-24 14:45:00,3109.476904722222,3109.4763076019863
891,2020-11-24 15:00:00,3109.3999845833337,3109.3989640487166
892,2020-11-24 15:15:00,3109.342132881945,3109.342308229383
893,2020-11-24 15:30:00,3109.2561082986113,3109.257120447704
894,2020-11-24 15:45:00,3109.194336458333,3109.195098612776
895,2020-11-24 16:00:00,3109.149949027778,3109.1485497031945
896,2020-11-25 09:15:00,3113.0223927083334,3113.0223927083334
897,2020-11-25 09:30:00,3113.088712152778,3113.0887121527785
898,2020-11-25 09:45:00,3113.151212152778,3113.1512121527785
899,2020-11-25 10:00:00,3113.212670486111,3113.2128440970178
900,2020-11-25 10:15:00,3113.269962152778,3113.269962152778
901,2020-11-25 10:30:00,3113.3272538194446,3113.3272538194456
902,2020-11-25 10:45:00,3113.384198263889,3113.3845454861107
903,2020-11-25 11:00:00,3113.4397538194444,3113.4397538194453
904,2020-11-25 11:15:00,3113.4970454861113,3113.4970454861113
905,2020-11-25 11:30:00,3113.565448263889,3113.5654482638884
906,2020-11-25 11:45:00,3113.654611458333,3113.6546114583334
907,2020-11-25 12:00:00,3113.738882291667,3113.7388822916664
908,2020-11-25 12:15:00,3113.831510763889,3113.831510763889
909,2020-11-25 12:30:00,3113.9356427083335,3113.935208680189
910,2020-11-25 12:45:00,3114.0397121527776,3114.039802430555
911,2020-11-25 13:00:00,3114.129365243055,3114.1291048263884
912,2020-11-25 13:15:00,3114.2483170138894,3114.2494420293415
913,2020-11-25 13:30:00,3114.3397614583328,3114.3383517337134
914,2020-11-25 13:45:00,3114.476219861111,3114.474730279152
915,2020-11-25 14:00:00,3114.6280005555554,3114.628856148874
916,2020-11-25 14:15:00,3114.7579866666665,3114.7579345833115
917,2020-11-25 14:30:00,3114.878749861111,3114.877735971803
918,2020-11-25 14:45:00,3115.0040044791667,3115.004383178964
919,2020-11-25 15:00:00,3115.225746909722,3115.2266060386964
920,2020-11-25 15:15:00,3115.6139188194447,3115.614855459118
921,2020-11-25 15:30:00,3116.009304722222,3116.010367887041
922,2020-11-25 15:45:00,3116.4149803472224,3116.411534641239
923,2020-11-25 16:00:00,3116.9330745138896,3116.9305439024542
924,2020-11-26 09:15:00,3145.8668277430556,3145.8668277430556
925,2020-11-26 09:30:00,3146.2948485763886,3146.294848576389
926,2020-11-26 09:45:00,3146.722869409722,3146.722869409722
927,2020-11-26 10:00:00,3147.1508902430555,3147.150890243056
928,2020-11-26 10:15:00,3147.5789110763885,3147.578911076388
929,2020-11-26 10:30:00,3148.006931909722,3148.006931909723
930,2020-11-26 10:45:00,3148.4349527430554,3148.4349527430554
931,2020-11-26 11:00:00,3148.862973576389,3148.862973576389
932,2020-11-26 11:15:00,3149.290994409722,3149.290994409722
933,2020-11-26 11:30:00,3149.7190152430553,3149.719015243055
934,2020-11-26 11:45:00,3150.1470360763888,3150.147036076389
935,2020-11-26 12:00:00,3150.5740152430553,3150.574536078822
936,2020-11-26 12:15:00,3150.9933173263894,3150.992970102814
937,2020-11-26 12:30:00,3151.427136770833,3151.428352052011
938,2020-11-26 12:45:00,3151.8387999652773,3151.8389961463936
939,2020-11-26 13:00:00,3152.2521541319443,3152.252577743344
940,2020-11-26 13:15:00,3152.6482513541664,3152.648251354166
941,2020-11-26 13:30:00,3153.039576041667,3153.0394420654584
942,2020-11-26 13:45:00,3153.4359684027777,3153.436572569445
943,2020-11-26 14:00:00,3153.828426736111,3153.8284267361114
944,2020-11-26 14:15:00,3154.2308954861114,3154.2307930548463
945,2020-11-26 14:30:00,3154.6382496527776,3154.635062156759
946,2020-11-26 14:45:00,3155.1083667361113,3155.108963849294
947,2020-11-26 15:00:00,3155.566432708333,3155.5674532466564
948,2020-11-26 15:15:00,3156.005430243055,3156.0052549016636
949,2020-11-26 15:30:00,3156.472600659722,3156.471588513373
950,2020-11-26 15:45:00,3156.9155183333332,3156.9147561805657
951,2020-11-26 16:00:00,3157.3410515972228,3157.3424509094884
952,2020-11-27 09:15:00,3190.8933509722224,3190.893350972223
953,2020-11-27 09:30:00,3191.360017638889,3191.3600176388886
954,2020-11-27 09:45:00,3191.8235593055556,3191.823559305556
955,2020-11-27 10:00:00,3192.288142638889,3192.287969025
956,2020-11-27 10:15:00,3192.7499481944446,3192.7499481944446
957,2020-11-27 10:30:00,3193.1926565277777,3193.192656527778
958,2020-11-27 10:45:00,3193.6357120833336,3193.635364861111
959,2020-11-27 11:00:00,3194.08362875,3194.0836287500006
960,2020-11-27 11:15:00,3194.529809305556,3194.5298093055562
961,2020-11-27 11:30:00,3194.961406527778,3194.9614065277774
962,2020-11-27 11:45:00,3195.383281527778,3195.383281527778
963,2020-11-27 12:00:00,3195.814062777778,3195.814062777779
964,2020-11-27 12:15:00,3196.2481981944447,3196.248198194445
965,2020-11-27 12:30:00,3196.652677361111,3196.6531113856754
966,2020-11-27 12:45:00,3197.0498440277784,3197.049844027778
967,2020-11-27 13:00:00,3197.4652363888895,3197.4652919447626
968,2020-11-27 13:15:00,3197.8685870833333,3197.8675679781163
969,2020-11-27 13:30:00,3198.303132916667,3198.3047749169805
970,2020-11-27 13:45:00,3198.683647569445,3198.6839045139
971,2020-11-27 14:00:00,3199.088373194444,3199.0883801330847
972,2020-11-27 14:15:00,3199.5019044444443,3199.5028072227506
973,2020-11-27 14:30:00,3199.8773103125004,3199.878714272741
974,2020-11-27 14:45:00,3200.1290638194446,3200.128621633882
975,2020-11-27 15:00:00,3200.2722366666662,3200.270391747447
976,2020-11-27 15:15:00,3200.3787576041664,3200.379430866247
977,2020-11-27 15:30:00,3200.536523993055,3200.5366223192304
978,2020-11-27 15:45:00,3200.694937951389,3200.696610590688
979,2020-11-27 16:00:00,3200.795067291667,3200.795155529772
980,2020-11-30 09:15:00,3201.521875,3201.521875
981,2020-11-30 09:30:00,3201.56875,3201.5687500000004
982,2020-11-30 09:45:00,3201.615625,3201.615625000001
983,2020-11-30 10:00:00,3201.6625,3201.6625000000004
984,2020-11-30 10:15:00,3201.709375,3201.709375
985,2020-11-30 10:30:00,3201.75625,3201.7562500000004
986,2020-11-30 10:45:00,3201.803125,3201.8031249999995
987,2020-11-30 11:00:00,3201.853472222222,3201.853472222222
988,2020-11-30 11:15:00,3201.9055555555556,3201.905555555555
989,2020-11-30 11:30:00,3201.957638888889,3201.957638888889
990,2020-11-30 11:45:00,3202.009722222222,3202.009722222223
991,2020-11-30 12:00:00,3202.0618055555556,3202.061805555555
992,2020-11-30 12:15:00,3202.1350243055554,3202.134131944445
993,2020-11-30 12:30:00,3202.2226006944443,3202.2224270794445
994,2020-11-30 12:45:00,3202.3161423611114,3202.3161423611114
995,2020-11-30 13:00:00,3202.4002881944443,3202.400123263624
996,2020-11-30 13:15:00,3202.4817152083333,3202.482060764691
997,2020-11-30 13:30:00,3202.534479097222,3202.534791594698
998,2020-11-30 13:45:00,3202.5788491666667,3202.5788491666667
999,2020-11-30 14:00:00,3202.6186918055555,3202.619358267052
1000,2020-11-30 14:15:00,3202.6630459722223,3202.66369875
1001,2020-11-30 14:30:00,3202.7116674999997,3202.71333763889
1002,2020-11-30 14:45:00,3202.7575724305552,3202.760487531936
1003,2020-11-30 15:00:00,3202.6845974652774,3202.686753731887
1004,2020-11-30 15:15:00,3202.5611485416666,3202.561539044644
1005,2020-11-30 15:30:00,3202.406331666666,3202.4074952087353
1006,2020-11-30 15:45:00,3202.137124861111,3202.137810676193
1007,2020-11-30 16:00:00,3201.8545163888884,3201.85507886961
1008,2020-12-01 09:15:00,3192.8686788888886,3192.8686788888886
1009,2020-12-01 09:30:00,3192.7894427777774,3192.7894427777783
1010,2020-12-01 09:45:00,3192.7113177777774,3192.7113177777765
1011,2020-12-01 10:00:00,3192.6331927777774,3192.633192777777
1012,2020-12-01 10:15:00,3192.555053888889,3192.5550538888883
1013,2020-12-01 10:30:00,3192.476876805555,3192.4768768055537
1014,2020-12-01 10:45:00,3192.398699722222,3192.3986997222214
1015,2020-12-01 11:00:00,3192.333855972222,3192.3338559722215
1016,2020-12-01 11:15:00,3192.280272638889,3192.280340347159
1017,2020-12-01 11:30:00,3192.2250643055554,3192.225064305556
1018,2020-12-01 11:45:00,3192.167467083333,3192.168210138525
1019,2020-12-01 12:00:00,3192.100814305555,3192.100814305556
1020,2020-12-01 12:15:00,3192.0391893055557,3192.0388837475175
1021,2020-12-01 12:30:00,3191.986480972222,3191.986480972222
1022,2020-12-01 12:45:00,3191.9265920833327,3191.926592083333
1023,2020-12-01 13:00:00,3191.8651337499996,3191.8649601386533
1024,2020-12-01 13:15:00,3191.804717083333,3191.804717083333
1025,2020-12-01 13:30:00,3191.732471423611,3191.7342075347224
1026,2020-12-01 13:45:00,3191.6273385763884,3191.6273385763902
1027,2020-12-01 14:00:00,3191.5416148958334,3191.541923922287
1028,2020-12-01 14:15:00,3191.465673263888,3191.4664006866333
1029,2020-12-01 14:30:00,3191.3755020138883,3191.3769891651496
1030,2020-12-01 14:45:00,3191.2119505555556,3191.2131308768235
1031,2020-12-01 15:00:00,3191.0515099652775,3191.0512571714
1032,2020-12-01 15:15:00,3190.8746394097225,3190.874964066098
1033,2020-12-01 15:30:00,3190.689145902778,3190.690366388574
1034,2020-12-01 15:45:00,3190.484093576388,3190.484380916464
1035,2020-12-01 16:00:00,3190.2831024652774,3190.282472249003
1036,2020-12-02 09:15:00,3195.031262708333,3195.0312627083335
1037,2020-12-02 09:30:00,3195.109387708333,3195.1093877083335
1038,2020-12-02 09:45:00,3195.187512708333,3195.187512708333
1039,2020-12-02 10:00:00,3195.265637708333,3195.2656377083335
1040,2020-12-02 10:15:00,3195.343762708333,3195.3437627083326
1041,2020-12-02 10:30:00,3195.418762708333,3195.4218877083326
1042,2020-12-02 10:45:00,3195.450012708333,3195.450012708333
1043,2020-12-02 11:00:00,3195.4777904861107,3195.477790486111
1044,2020-12-02 11:15:00,3195.5038321527777,3195.503832152778
1045,2020-12-02 11:30:00,3195.529873819444,3195.5298738194438
1046,2020-12-02 11:45:00,3195.5559154861107,3195.555915486111
1047,2020-12-02 12:00:00,3195.6017488194443,3195.6000127083335
1048,2020-12-02 12:15:00,3195.651276597222,3195.652168958333
1049,2020-12-02 12:30:00,3195.696151597222,3195.6934328523266
1050,2020-12-02 12:45:00,3195.799561319444,3195.8012557660836
1051,2020-12-02 13:00:00,3195.900557847222,3195.9025873566097
1052,2020-12-02 13:15:00,3195.990730833333,3195.9910797193947
1053,2020-12-02 13:30:00,3196.1049810069444,3196.106404621403
1054,2020-12-02 13:45:00,3196.2033401041667,3196.2033401041667
1055,2020-12-02 14:00:00,3196.326750034722,3196.326083577936
1056,2020-12-02 14:15:00,3196.4566528125,3196.455097256944
1057,2020-12-02 14:30:00,3196.563795173611,3196.566718784707
1058,2020-12-02 14:45:00,3196.498912152778,3196.4962956849363
1059,2020-12-02 15:00:00,3196.5363263541662,3196.5344877818843
1060,2020-12-02 15:15:00,3196.680103819444,3196.680123038372
1061,2020-12-02 15:30:00,3196.9178183333333,3196.917850001378
1062,2020-12-02 15:45:00,3197.280643680556,3197.279390077233
1063,2020-12-02 16:00:00,3197.6398836458334,3197.6392968492805
1064,2020-12-03 09:15:00,3209.3861394791666,3209.3861394791666
1065,2020-12-03 09:30:00,3209.495479756945,3209.4954797569444
1066,2020-12-03 09:45:00,3209.6037089236115,3209.603708923611
1067,2020-12-03 10:00:00,3209.711938090278,3209.711938090278
1068,2020-12-03 10:15:00,3209.8201811458334,3209.820181145833
1069,2020-12-03 10:30:00,3209.9284623958333,3209.9284623958342
1070,2020-12-03 10:45:00,3210.0367436458337,3210.036743645833
1071,2020-12-03 11:00:00,3210.1316915625002,3210.1316915624993
1072,2020-12-03 11:15:00,3210.2153790625,3210.2153113541262
1073,2020-12-03 11:30:00,3210.2998721180556,3210.3002818406944
1074,2020-12-03 11:45:00,3210.381427673611,3210.380684616982
1075,2020-12-03 12:00:00,3210.472038784723,3210.472038784722
1076,2020-12-03 12:15:00,3210.568906840278,3210.5695318403523
1077,2020-12-03 12:30:00,3210.6505040625,3210.6505040624997
1078,2020-12-03 12:45:00,3210.741337395834,3210.7413478125072
1079,2020-12-03 13:00:00,3210.836799201389,3210.8369728126804
1080,2020-12-03 13:15:00,3210.9327193402783,3210.933292256945
1081,2020-12-03 13:30:00,3211.032135138889,3211.030225416704
1082,2020-12-03 13:45:00,3211.161747152778,3211.161573540199
1083,2020-12-03 14:00:00,3211.270387569444,3211.270772981735
1084,2020-12-03 14:15:00,3211.348316180556,3211.3469667914983
1085,2020-12-03 14:30:00,3211.4398900347223,3211.43662857774
1086,2020-12-03 14:45:00,3211.6665280902776,3211.667951947676
1087,2020-12-03 15:00:00,3211.854076770833,3211.854185466085
1088,2020-12-03 15:15:00,3212.117130694444,3212.1180508519524
1089,2020-12-03 15:30:00,3212.3866598611107,3212.3855018786326
1090,2020-12-03 15:45:00,3212.631092916667,3212.6305607835634
1091,2020-12-03 16:00:00,3212.8535905208337,3212.856117915429
1092,2020-12-04 09:15:00,3202.3727242708337,3202.372724270834
1093,2020-12-04 09:30:00,3202.1643909375002,3202.1643909375002
1094,2020-12-04 09:45:00,3201.9863909375,3201.9863909375003
1095,2020-12-04 10:00:00,3201.8105576041667,3201.810557604167
1096,2020-12-04 10:15:00,3201.634724270833,3201.6347242708343
1097,2020-12-04 10:30:00,3201.4620159375004,3201.458890937501
1098,2020-12-04 10:45:00,3201.3330576041667,3201.333057604166
1099,2020-12-04 11:00:00,3201.2223492708335,3201.222349270833
1100,2020-12-04 11:15:00,3201.1390159375,3201.139015937501
1101,2020-12-04 11:30:00,3201.055682604167,3201.055682604167
1102,2020-12-04 11:45:00,3200.9723492708335,3200.9723492708335
1103,2020-12-04 12:00:00,3200.8715263541667,3200.872878783161
1104,2020-12-04 12:15:00,3200.7521409375,3200.7521409375004
1105,2020-12-04 12:30:00,3200.6165645486108,3200.6194569096037
1106,2020-12-04 12:45:00,3200.4130159375,3200.411321477051
1107,2020-12-04 13:00:00,3200.212595798611,3200.2096895406216
1108,2020-12-04 13:15:00,3200.026412465277,3200.025718023231
1109,2020-12-04 13:30:00,3199.8437734027775,3199.8420372836595
1110,2020-12-04 13:45:00,3199.697092847222,3199.6970928472215
1111,2020-12-04 14:00:00,3199.5125659722225,3199.5143906307994
1112,2020-12-04 14:15:00,3199.3295296875,3199.330432465277
1113,2020-12-04 14:30:00,3199.1592623263887,3199.158883853972
1114,2020-12-04 14:45:00,3199.1011298958333,3199.1020908314717
1115,2020-12-04 15:00:00,3199.060594340278,3199.059716739718
1116,2020-12-04 15:15:00,3198.979506006945,3198.9798451910538
1117,2020-12-04 15:30:00,3198.7997709027777,3198.7991753812503
1118,2020-12-04 15:45:00,3198.5872794791667,3198.5880589894286
1119,2020-12-04 16:00:00,3198.38294875,3198.3823480498113
1120,2020-12-07 09:15:00,3159.6625,3159.662500000001
1121,2020-12-07 09:30:00,3159.6666666666665,3159.6666666666674
1122,2020-12-07 09:45:00,3159.670833333333,3159.6708333333327
1123,2020-12-07 10:00:00,3159.675,3159.675
1124,2020-12-07 10:15:00,3159.679166666667,3159.6791666666672
1125,2020-12-07 10:30:00,3159.692013888889,3159.692013888889
1126,2020-12-07 10:45:00,3159.722222222222,3159.722222222222
1127,2020-12-07 11:00:00,3159.7524305555557,3159.7524305555557
1128,2020-12-07 11:15:00,3159.782638888889,3159.7826388888893
1129,2020-12-07 11:30:00,3159.8128472222224,3159.812847222222
1130,2020-12-07 11:45:00,3159.8430555555556,3159.843055555556
1131,2020-12-07 12:00:00,3159.8732638888887,3159.87326388889
1132,2020-12-07 12:15:00,3159.8895138888884,3159.889201380806
1133,2020-12-07 12:30:00,3159.908145833333,3159.908145833333
1134,2020-12-07 12:45:00,3159.905975694444,3159.9059756944457
1135,2020-12-07 13:00:00,3159.875142361111,3159.873336802025
1136,2020-12-07 13:15:00,3159.8454895833333,3159.8454895833333
1137,2020-12-07 13:30:00,3159.8285876388886,3159.8285876388886
1138,2020-12-07 13:45:00,3159.813309861111,3159.8133098611115
1139,2020-12-07 14:00:00,3159.8017438888887,3159.8017438888883
1140,2020-12-07 14:15:00,3159.784361944444,3159.784361944446
1141,2020-12-07 14:30:00,3159.7750876388886,3159.7732994444445
1142,2020-12-07 14:45:00,3159.8007619444443,3159.800228954884
1143,2020-12-07 15:00:00,3159.8600154166666,3159.8612879805055
1144,2020-12-07 15:15:00,3159.9017904166662,3159.90304603786
1145,2020-12-07 15:30:00,3159.913671631944,3159.9147117863417
1146,2020-12-07 15:45:00,3159.887487569444,3159.8882549280133
1147,2020-12-07 16:00:00,3159.877679444444,3159.8778009485313
1148,2020-12-08 09:15:00,3158.1817099652776,3158.181709965278
1149,2020-12-08 09:30:00,3158.180668298611,3158.180668298611
1150,2020-12-08 09:45:00,3158.1796266319443,3158.179626631944
1151,2020-12-08 10:00:00,3158.178584965278,3158.178584965278
1152,2020-12-08 10:15:00,3158.177543298611,3158.177543298611
1153,2020-12-08 10:30:00,3158.1765016319446,3158.1765016319437
1154,2020-12-08 10:45:00,3158.1754599652777,3158.175459965277
1155,2020-12-08 11:00:00,3158.174418298611,3158.1744182986117
1156,2020-12-08 11:15:00,3158.1733766319444,3158.173376631945
1157,2020-12-08 11:30:00,3158.1723349652775,3158.172334965277
1158,2020-12-08 11:45:00,3158.156918298611,3158.156918298612
1159,2020-12-08 12:00:00,3158.119939131944,3158.119939131944
1160,2020-12-08 12:15:00,3158.0829599652775,3158.0829599652775
1161,2020-12-08 12:30:00,3158.046018993055,3158.0459807986094
1162,2020-12-08 12:45:00,3158.009612743055,3158.009612743055
1163,2020-12-08 13:00:00,3158.0000398263883,3158.0000398263887
1164,2020-12-08 13:15:00,3157.9720709374997,3157.972414204832
1165,2020-12-08 13:30:00,3157.935985451389,3157.9358943753323
1166,2020-12-08 13:45:00,3157.8955521874996,3157.8955521875
1167,2020-12-08 14:00:00,3157.8558126041667,3157.8558126041657
1168,2020-12-08 14:15:00,3157.818683993055,3157.818510607158
1169,2020-12-08 14:30:00,3157.8077712152776,3157.808375383425
1170,2020-12-08 14:45:00,3157.7236978472224,3157.7231935215386
1171,2020-12-08 15:00:00,3157.6025210763883,3157.602498347669
1172,2020-12-08 15:15:00,3157.5069774652775,3157.507392397937
1173,2020-12-08 15:30:00,3157.3446614236113,3157.3446430905287
1174,2020-12-08 15:45:00,3157.163648298611,3157.163282948894
1175,2020-12-08 16:00:00,3157.015208368055,3157.015107326394
1176,2020-12-09 09:15:00,3160.608672395833,3160.6086723958333
1177,2020-12-09 09:30:00,3160.6815890625,3160.6815890625
1178,2020-12-09 09:45:00,3160.7545057291663,3160.754505729167
1179,2020-12-09 10:00:00,3160.827422395833,3160.8274223958333
1180,2020-12-09 10:15:00,3160.9003390625,3160.900339062499
1181,2020-12-09 10:30:00,3160.9645751736107,3160.964575173611
1182,2020-12-09 10:45:00,3161.0114501736107,3161.0114501736107
1183,2020-12-09 11:00:00,3161.0583251736107,3161.0583251736107
1184,2020-12-09 11:15:00,3161.1052001736107,3161.1052001736102
1185,2020-12-09 11:30:00,3161.1520751736107,3161.152075173611
1186,2020-12-09 11:45:00,3161.1878390624997,3161.1878390625
1187,2020-12-09 12:00:00,3161.2164848958328,3161.216484895833
1188,2020-12-09 12:15:00,3161.265981423611,3161.265998786344
1189,2020-12-09 12:30:00,3161.3128772569444,3161.3131342015663
1190,2020-12-09 12:45:00,3161.367748784722,3161.3677487847217
1191,2020-12-09 13:00:00,3161.482467534722,3161.484273094472
1192,2020-12-09 13:15:00,3161.600568229166,3161.6006515625004
1193,2020-12-09 13:30:00,3161.6900396180554,3161.6900396180563
1194,2020-12-09 13:45:00,3161.772480590277,3161.7719840624995
1195,2020-12-09 14:00:00,3161.8604632291663,3161.8604632291663
1196,2020-12-09 14:15:00,3161.9472062847226,3161.9472062847226
1197,2020-12-09 14:30:00,3162.0144923958333,3162.016893784349
1198,2020-12-09 14:45:00,3161.9793993055555,3161.9796527830044
1199,2020-12-09 15:00:00,3161.924060833333,3161.923671407066
1200,2020-12-09 15:15:00,3161.8486036805557,3161.8474669747857
1201,2020-12-09 15:30:00,3161.8130309722224,3161.8108232720006
1202,2020-12-09 15:45:00,3161.8262411111114,3161.8251612082818
1203,2020-12-09 16:00:00,3161.8265682986116,3161.8278947041304
1204,2020-12-10 09:15:00,3145.7238343055556,3145.723834305556
1205,2020-12-10 09:30:00,3145.411594722222,3145.4115947222217
1206,2020-12-10 09:45:00,3145.0993551388888,3145.0993551388888
1207,2020-12-10 10:00:00,3144.7871155555554,3144.7871155555563
1208,2020-12-10 10:15:00,3144.474875972222,3144.474875972222
1209,2020-12-10 10:30:00,3144.1626363888886,3144.16263638889
1210,2020-12-10 10:45:00,3143.850396805555,3143.850396805555
1211,2020-12-10 11:00:00,3143.5381572222223,3143.5381572222223
1212,2020-12-10 11:15:00,3143.225917638889,3143.225917638889
1213,2020-12-10 11:30:00,3142.9136780555555,3142.913678055556
1214,2020-12-10 11:45:00,3142.6158134722223,3142.6158134722227
1215,2020-12-10 12:00:00,3142.3395113888887,3142.3395113888896
1216,2020-12-10 12:15:00,3142.059146805556,3142.0611780686595
1217,2020-12-10 12:30:00,3141.738264861111,3141.738303055555
1218,2020-12-10 12:45:00,3141.3940565277776,3141.3931797733776
1219,2020-12-10 13:00:00,3141.039816527778,3141.0398165277766
1220,2020-12-10 13:15:00,3140.7096520833334,3140.709623055553
1221,2020-12-10 13:30:00,3140.3763237847224,3140.376414861419
1222,2020-12-10 13:45:00,3140.0539063541673,3140.0549445486104
1223,2020-12-10 14:00:00,3139.6983552083334,3139.6976607808692
1224,2020-12-10 14:15:00,3139.3173829513894,3139.316956698547
1225,2020-12-10 14:30:00,3138.903122673611,3138.901484940395
1226,2020-12-10 14:45:00,3138.6452368402774,3138.643022826221
1227,2020-12-10 15:00:00,3138.5538788888894,3138.5539155066954
1228,2020-12-10 15:15:00,3138.45303,3138.4550126410454
1229,2020-12-10 15:30:00,3138.4522484027775,3138.453127855981
1230,2020-12-10 15:45:00,3138.4541915277778,3138.4556940297334
1231,2020-12-10 16:00:00,3138.4511886805562,3138.451642152722
1232,2020-12-11 09:15:00,3113.962095625,3113.9620956250005
1233,2020-12-11 09:30:00,3113.5506372916666,3113.5506372916666
1234,2020-12-11 09:45:00,3113.1391789583336,3113.1391789583336
1235,2020-12-11 10:00:00,3112.7031720138893,3112.7031720138907
1236,2020-12-11 10:15:00,3112.254890763889,3112.254890763888
1237,2020-12-11 10:30:00,3111.8066095138893,3111.8066095138893
1238,2020-12-11 10:45:00,3111.3583282638892,3111.3583282638897
1239,2020-12-11 11:00:00,3110.872119930556,3110.8721199305573
1240,2020-12-11 11:15:00,3110.3684740972226,3110.368474097223
1241,2020-12-11 11:30:00,3109.8663907638893,3109.865435891029
1242,2020-12-11 11:45:00,3109.3983352083337,3109.3983352083333
1243,2020-12-11 12:00:00,3108.963758819445,3108.9637588194455
1244,2020-12-11 12:15:00,3108.529595625,3108.5298907638894
1245,2020-12-11 12:30:00,3108.0896650694444,3108.0901477031884
1246,2020-12-11 12:45:00,3107.6586477083333,3107.6586477083342
1247,2020-12-11 13:00:00,3107.218272708333,3107.2176997890892
1248,2020-12-11 13:15:00,3106.7725678472225,3106.7724845138896
1249,2020-12-11 13:30:00,3106.3354463194446,3106.3348317361106
1250,2020-12-11 13:45:00,3105.9141710763893,3105.914667604167
1251,2020-12-11 14:00:00,3105.4802196875003,3105.4796988535027
1252,2020-12-11 14:15:00,3105.0624210763885,3105.062421076388
1253,2020-12-11 14:30:00,3104.6781939930556,3104.677580798489
1254,2020-12-11 14:45:00,3104.368937118056,3104.3668173260867
1255,2020-12-11 15:00:00,3104.083387291667,3104.082163032744
1256,2020-12-11 15:15:00,3103.8487239583333,3103.850065066758
1257,2020-12-11 15:30:00,3103.583144826389,3103.5851675122954
1258,2020-12-11 15:45:00,3103.2782281944446,3103.2798067659046
1259,2020-12-11 16:00:00,3102.9414644444446,3102.9386979461
1260,2020-12-14 09:15:00,3124.389704861111,3124.391458333334
1261,2020-12-14 09:30:00,3124.5058506944442,3124.5058506944447
1262,2020-12-14 09:45:00,3124.621996527778,3124.6219965277787
1263,2020-12-14 10:00:00,3124.738142361111,3124.738142361111
1264,2020-12-14 10:15:00,3124.8542881944445,3124.854288194445
1265,2020-12-14 10:30:00,3124.9704340277776,3124.9704340277776
1266,2020-12-14 10:45:00,3125.086579861111,3125.0865798611117
1267,2020-12-14 11:00:00,3125.2242569444443,3125.2242569444443
1268,2020-12-14 11:15:00,3125.372076388888,3125.372246528591
1269,2020-12-14 11:30:00,3125.523340277777,3125.5233402777785
1270,2020-12-14 11:45:00,3125.676618055555,3125.6766180555546
1271,2020-12-14 12:00:00,3125.815597222222,3125.815597222222
1272,2020-12-14 12:15:00,3125.9522465277773,3125.952654515723
1273,2020-12-14 12:30:00,3126.086274305555,3126.086274305555
1274,2020-12-14 12:45:00,3126.235315972222,3126.235239583174
1275,2020-12-14 13:00:00,3126.385857638889,3126.3855208307878
1276,2020-12-14 13:15:00,3126.5130059374997,3126.5187003831625
1277,2020-12-14 13:30:00,3126.597651770833,3126.598994826389
1278,2020-12-14 13:45:00,3126.6768254513886,3126.6768254513886
1279,2020-12-14 14:00:00,3126.765658784722,3126.7648636432177
1280,2020-12-14 14:15:00,3126.8905248611113,3126.890497083602
1281,2020-12-14 14:30:00,3127.0447074999993,3127.046431460756
1282,2020-12-14 14:45:00,3127.2730448611105,3127.27130782045
1283,2020-12-14 15:00:00,3127.623632569444,3127.622595244377
1284,2020-12-14 15:15:00,3127.9378753472215,3127.935255557872
1285,2020-12-14 15:30:00,3128.312334305555,3128.3134882495583
1286,2020-12-14 15:45:00,3128.6666856597217,3128.665898336858
1287,2020-12-14 16:00:00,3129.0131245138887,3129.014322436855
1288,2020-12-15 09:15:00,3147.239301527778,3147.2393015277785
1289,2020-12-15 09:30:00,3147.4606556944445,3147.4606556944445
1290,2020-12-15 09:45:00,3147.682009861111,3147.6820098611115
1291,2020-12-15 10:00:00,3147.903364027778,3147.9033640277776
1292,2020-12-15 10:15:00,3148.1247181944445,3148.124718194445
1293,2020-12-15 10:30:00,3148.346072361111,3148.346072361111
1294,2020-12-15 10:45:00,3148.567426527778,3148.567426527778
1295,2020-12-15 11:00:00,3148.7887806944445,3148.788780694445
1296,2020-12-15 11:15:00,3149.010134861111,3149.010134861111
1297,2020-12-15 11:30:00,3149.231489027778,3149.2314890277776
1298,2020-12-15 11:45:00,3149.4528431944445,3149.4528431944454
1299,2020-12-15 12:00:00,3149.674197361111,3149.674197361112
1300,2020-12-15 12:15:00,3149.9067181944447,3149.906655694432
